record_type	record_id	stage	metric	value	unit	source_path	source_sha256	authority_version	dataset_id	species	tissue	tissue_status	label_column	cells	labeled_cells	unknown_cells	unknown_fraction	readable	panel	candidate_label_count	labels_ge_100_cells	candidate_cells	panel_status	accepted	reason	workflow_order	description
panel_decision	Glycine max_GSE234864_TrifoliateLeaf:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_GSE234864_TrifoliateLeaf	Glycine max									vascular	2	2	1332	candidate_include	True	passes_provisional_panel_gates		
panel_decision	Glycine max_GSE234864_TrueLeaf:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_GSE234864_TrueLeaf	Glycine max									root	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_GSE234864_TrueLeaf:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_GSE234864_TrueLeaf	Glycine max									leaf	5	5	8927	candidate_include	True	passes_provisional_panel_gates		
panel_decision	Glycine max_GSE234864_TrueLeaf:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_GSE234864_TrueLeaf	Glycine max									vascular	2	2	844	candidate_include	True	passes_provisional_panel_gates		
panel_decision	Glycine max_PRJCA009893:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJCA009893	Glycine max									root	2	2	11662	candidate_include	True	passes_provisional_panel_gates		
panel_decision	Glycine max_PRJCA009893:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJCA009893	Glycine max									leaf	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJCA009893:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJCA009893	Glycine max									vascular	1	1	3359	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_CSseed:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_CSseed	Glycine max									root	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_CSseed:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_CSseed	Glycine max									leaf	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_CSseed:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_CSseed	Glycine max									vascular	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_GSseed:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_GSseed	Glycine max									root	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_GSseed:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_GSseed	Glycine max									leaf	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_GSseed:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_GSseed	Glycine max									vascular	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_HSseed:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_HSseed	Glycine max									root	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_HSseed:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_HSseed	Glycine max									leaf	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_HSseed:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_HSseed	Glycine max									vascular	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_Nodule:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_Nodule	Glycine max									root	3	2	3392	candidate_include	True	passes_provisional_panel_gates		
panel_decision	Glycine max_PRJNA1124403_Nodule:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_Nodule	Glycine max									leaf	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_Nodule:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_Nodule	Glycine max									vascular	3	3	1710	candidate_include	True	passes_provisional_panel_gates		
panel_decision	Glycine max_PRJNA1124403_Root:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_Root	Glycine max									root	6	6	9733	candidate_include	True	passes_provisional_panel_gates		
panel_decision	Glycine max_PRJNA1124403_Root:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_Root	Glycine max									leaf	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_Root:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_Root	Glycine max									vascular	2	2	2239	candidate_include	True	passes_provisional_panel_gates		
panel_decision	Glycine max_PRJNA1124403_Stem:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_Stem	Glycine max									root	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_Stem:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_Stem	Glycine max									leaf	0	0	0	exclude	False	fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Glycine max_PRJNA1124403_Stem:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Glycine max_PRJNA1124403_Stem	Glycine max									vascular	2	2	1178	candidate_include	True	passes_provisional_panel_gates		
panel_decision	Gossypium arboreum_PRJNA939177:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium arboreum_PRJNA939177	Gossypium arboreum									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium arboreum_PRJNA939177:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium arboreum_PRJNA939177	Gossypium arboreum									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium arboreum_PRJNA939177:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium arboreum_PRJNA939177	Gossypium arboreum									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium bickii_PRJNA934498:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium bickii_PRJNA934498	Gossypium bickii									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium bickii_PRJNA934498:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium bickii_PRJNA934498	Gossypium bickii									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium bickii_PRJNA934498:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium bickii_PRJNA934498	Gossypium bickii									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA1010459:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA1010459	Gossypium hirsutum									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA1010459:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA1010459	Gossypium hirsutum									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA1010459:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA1010459	Gossypium hirsutum									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA1018465:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA1018465	Gossypium hirsutum									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA1018465:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA1018465	Gossypium hirsutum									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA1018465:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA1018465	Gossypium hirsutum									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA600131:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA600131	Gossypium hirsutum									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA600131:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA600131	Gossypium hirsutum									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA600131:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA600131	Gossypium hirsutum									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA895970:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA895970	Gossypium hirsutum									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA895970:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA895970	Gossypium hirsutum									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Gossypium hirsutum_PRJNA895970:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Gossypium hirsutum_PRJNA895970	Gossypium hirsutum									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Hevea brasiliensis_PRJCA012893:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Hevea brasiliensis_PRJCA012893	Hevea brasiliensis									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Hevea brasiliensis_PRJCA012893:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Hevea brasiliensis_PRJCA012893	Hevea brasiliensis									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Hevea brasiliensis_PRJCA012893:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Hevea brasiliensis_PRJCA012893	Hevea brasiliensis									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Hylocereus undatus_PRJNA974579:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Hylocereus undatus_PRJNA974579	Hylocereus undatus									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;species_not_officially_matched;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Hylocereus undatus_PRJNA974579:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Hylocereus undatus_PRJNA974579	Hylocereus undatus									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;species_not_officially_matched;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Hylocereus undatus_PRJNA974579:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Hylocereus undatus_PRJNA974579	Hylocereus undatus									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;species_not_officially_matched;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Lemna minuta_PRJNA725879:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Lemna minuta_PRJNA725879	Lemna minuta									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Lemna minuta_PRJNA725879:leaf	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Lemna minuta_PRJNA725879	Lemna minuta									leaf	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Lemna minuta_PRJNA725879:vascular	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Lemna minuta_PRJNA725879	Lemna minuta									vascular	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
panel_decision	Limonium bicolor_PRJNA913259:root	freeze				internal_source_record:not_publicly_portable	a10efc95ebb148f9380c6f74fb9437c29b841d5b593a62e813b92183edee5e4c	panel_dataset_freeze_v1	Limonium bicolor_PRJNA913259	Limonium bicolor									root	0	0	0	exclude	False	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells		
