canonical_cell_type_coverage,canonical_cell_type_nonempty_cells,canonical_gene_coverage,canonical_gene_nonempty,cell_type_mapping_status_counts,dataset_id,declared_expression_representation,declared_storage_kind,expression_semantics,file_size_bytes,finite_fraction,gene_id_profile,gene_mapping_status_counts,integer_like_fraction,label_column,label_coverage,labeled_cells,layer_profiles,layers,median_known_type_cells,metadata_columns,min_known_type_cells,n_cells,n_genes,n_known_cell_types,negative_fraction,obs_columns,obs_names_unique,obsm,obsp,path,rare_types_lt1pct,rare_types_lt50,sample_max,sample_min,sampled_values,schema_version,species_inferred,status,top_cell_types,unknown_or_missing_cells,uns_keys,var_columns,var_names_unique,varm,warnings,x_class,x_dtype,zero_fraction
0.0,0,0.0,0,"{""unmapped"": 11229}",Glycine max_GSE234864_TrueLeaf,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,135093239,1.0,"{""symbol_like"": 5000}","{""unmapped"": 40140}",1.0,celltype_after,0.8448659720366907,9487,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 206.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9291089375813802}}","[""None""]",422.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",29,11229,40140,8,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.3"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Glycine max_GSE234864_TrueLeaf.h5ad,2,1,206.0,0.0,786432,1.0.0,Glycine max,ok,"{""Bundle sheath cell"": 2172, ""Companion cell"": 467, ""Leaf guard cell"": 185, ""Leaf lamina epidermis"": 2808, ""Leaf senescing cell"": 64, ""Leaf vascular system"": 377, ""Mesophyll cell"": 3385, ""Proliferating cell"": 29}",1742,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9291089375813802
0.0,0,0.0,0,"{""unmapped"": 26712}",Glycine max_PRJCA009893,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,182853586,1.0,"{""symbol_like"": 5000}","{""unmapped"": 39337}",1.0,celltype_after,0.58217280622941,15551,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 75.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9625523885091146}}","[""None""]",2750.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",530,26712,39337,4,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""n_genes"", ""n_counts"", ""Cluster"", ""leiden_R"", ""Cell.type"", ""Sample_time"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Glycine max_PRJCA009893.h5ad,0,0,75.0,0.0,786432,1.0.0,Glycine max,ok,"{""Root cortex"": 9521, ""Root epidermis"": 2141, ""Root nodule"": 530, ""Root vascular system"": 3359}",11161,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9625523885091146
0.0,0,0.0,0,"{""unmapped"": 23227}",Glycine max_PRJNA1124403_CSseed,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,314191883,1.0,"{""symbol_like"": 5000}","{""unmapped"": 44593}",1.0,celltype_after,0.5503508847462005,12783,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 50.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9364674886067709}}","[""None""]",1358.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",492,23227,44593,6,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Glycine max_PRJNA1124403_CSseed.h5ad,0,0,50.0,0.0,786432,1.0.0,Glycine max,ok,"{""Embryo epidermal cell"": 665, ""Endosperm"": 1520, ""Plant embryo"": 2099, ""Proliferating cell"": 492, ""Seed coat"": 6810, ""Seed coat endothelium"": 1197}",10444,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9364674886067709
0.0,0,0.0,0,"{""unmapped"": 28042}",Glycine max_PRJNA1124403_GSseed,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,304848535,1.0,"{""symbol_like"": 5000}","{""unmapped"": 44820}",1.0,celltype_after,0.7692746594394123,21572,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 45.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9520543416341146}}","[""None""]",1622.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",432,28042,44820,7,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Glycine max_PRJNA1124403_GSseed.h5ad,0,0,45.0,0.0,786432,1.0.0,Glycine max,ok,"{""Endosperm"": 2548, ""Inner integument"": 1622, ""Plant embryo"": 432, ""Proliferating cell"": 658, ""Seed coat"": 11311, ""Seed coat endothelium"": 1284, ""Seed coat epidermis"": 3717}",6470,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9520543416341146
0.0,0,0.0,0,"{""unmapped"": 36857}",Glycine max_PRJNA1124403_HSseed,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,480027179,1.0,"{""symbol_like"": 5000}","{""unmapped"": 45841}",1.0,celltype_after,0.7806658165341727,28773,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 60.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9401194254557291}}","[""None""]",1410.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",1001,36857,45841,7,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Glycine max_PRJNA1124403_HSseed.h5ad,0,0,60.0,0.0,786432,1.0.0,Glycine max,ok,"{""Endosperm"": 1152, ""Inner integument"": 1410, ""Plant embryo"": 1001, ""Proliferating cell"": 1130, ""Seed coat"": 16089, ""Seed coat endothelium"": 4346, ""Seed coat epidermis"": 3645}",8084,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9401194254557291
0.0,0,0.0,0,"{""unmapped"": 9083}",Glycine max_PRJNA1124403_Nodule,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,67051122,1.0,"{""symbol_like"": 5000}","{""unmapped"": 40536}",1.0,celltype_after,0.5022569635582957,4562,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 18.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9646504720052084}}","[""None""]",532.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",72,9083,40536,6,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Glycine max_PRJNA1124403_Nodule.h5ad,1,0,18.0,0.0,786432,1.0.0,Glycine max,ok,"{""Phloem"": 122, ""Root cortex"": 1838, ""Root endodermis"": 72, ""Root nodule"": 942, ""Root procambium"": 1482, ""Xylem"": 106}",4521,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9646504720052084
0.0,0,0.0,0,"{""unmapped"": 25694}",Glycine max_PRJNA1124403_Root,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,296817043,1.0,"{""symbol_like"": 5000}","{""unmapped"": 44184}",1.0,celltype_after,0.46594535689265976,11972,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 166.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9453455607096354}}","[""None""]",988.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",197,25694,44184,8,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.3"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Glycine max_PRJNA1124403_Root.h5ad,1,0,166.0,0.0,786432,1.0.0,Glycine max,ok,"{""Pericycle cell"": 1022, ""Phloem"": 1606, ""Root cap"": 197, ""Root cortex"": 5476, ""Root endodermis"": 769, ""Root epidermis"": 955, ""Root hair cell"": 1314, ""Xylem"": 633}",13722,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""cell_type_coverage_below_50_percent"", ""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9453455607096354
0.0,0,0.0,0,"{""unmapped"": 22162}",Glycine max_PRJNA1124403_Stem,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,169851888,1.0,"{""symbol_like"": 5000}","{""unmapped"": 42816}",1.0,celltype_after,0.3336341485425503,7394,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 122.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9636624654134115}}","[""None""]",708.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",196,22162,42816,8,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.3"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Glycine max_PRJNA1124403_Stem.h5ad,1,0,122.0,0.0,786432,1.0.0,Glycine max,ok,"{""Phloem"": 679, ""Proliferating cell"": 196, ""Stem cortex"": 2610, ""Stem endodermis"": 738, ""Stem epidermis"": 940, ""Stem pith"": 564, ""Stem trichome"": 1168, ""Xylem"": 499}",14768,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""cell_type_coverage_below_50_percent"", ""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9636624654134115
0.0,0,0.0,0,"{""unmapped"": 78313}",Gossypium arboreum_PRJNA939177,scaled_continuous,dense,scaled_continuous_or_centered,1578807291,1.0,"{""symbol_like"": 4959}","{""unmapped"": 4959}",0.009293874104817709,celltype_after,0.8090227676120184,63357,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.009293874104817709, ""negative_fraction"": 0.8106842041015625, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -9.368284225463867, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",7624.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 2, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",2188,78313,4959,9,0.8106842041015625,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.3"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Gossypium arboreum_PRJNA939177.h5ad,0,0,10.0,-9.368284225463867,786432,1.0.0,Gossypium arboreum,ok,"{""Phloem"": 2188, ""Proximal meristem"": 2807, ""Quiescent center"": 7624, ""Root cap"": 9191, ""Root cortex"": 7887, ""Root endodermis"": 3437, ""Root epidermis"": 9141, ""Root hair cell"": 15321, ""Xylem"": 5761}",14956,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 13488}",Gossypium bickii_PRJNA934498,scaled_continuous,dense,scaled_continuous_or_centered,682450168,1.0,"{""symbol_like"": 5000}","{""unmapped"": 29356}",0.0012461344401041667,celltype_after,0.9754596678529063,13157,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.0012461344401041667, ""negative_fraction"": 0.9263051350911459, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -3.0423383712768555, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",862.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",159,13488,29356,6,0.9263051350911459,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""RNA_snn_res.0.5"", ""seurat_clusters"", ""customclassif"", ""customclassif2"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Gossypium bickii_PRJNA934498.h5ad,0,0,10.0,-3.0423383712768555,786432,1.0.0,Gossypium bickii,ok,"{""Companion cell"": 197, ""Leaf guard cell"": 159, ""Leaf lamina epidermis"": 2188, ""Mesophyll cell"": 8888, ""Phloem parenchyma cell"": 1263, ""Xylem"": 462}",331,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 37062}",Gossypium hirsutum_PRJNA1010459,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,388188674,1.0,"{""symbol_like"": 5000}","{""unmapped"": 58977}",1.0,celltype_after,1.0,37062,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 99.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9581286112467448}}","[""None""]",4986.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 2, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",1377,37062,58977,8,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.6"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Gossypium hirsutum_PRJNA1010459.h5ad,0,0,99.0,0.0,786432,1.0.0,Gossypium hirsutum,ok,"{""Anther wall endothecium"": 6973, ""Anther wall middle layer"": 2832, ""Anther wall tapetum"": 3903, ""Connective"": 6788, ""Developing male gametophytes"": 2291, ""Flower vascular system"": 1377, ""Microspore nuclei"": 6069, ""Ovule non-fiber epidermis"": 6829}",0,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9581286112467448
0.0,0,0.0,0,"{""unmapped"": 39212}",Gossypium hirsutum_PRJNA1018465,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,533425013,1.0,"{""symbol_like"": 5000}","{""unmapped"": 53141}",1.0,celltype_after,0.7388809548097521,28973,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 101.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9500923156738281}}","[""None""]",2915.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",59,39212,53141,5,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Gossypium hirsutum_PRJNA1018465.h5ad,1,0,101.0,0.0,786432,1.0.0,Gossypium hirsutum,ok,"{""Guard cell"": 59, ""Leaf lamina epidermis"": 3759, ""Leaf vascular system"": 2915, ""Mesophyll cell"": 19993, ""Proliferating cell"": 2247}",10239,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9500923156738281
0.0,0,0.0,0,"{""unmapped"": 17507}",Gossypium hirsutum_PRJNA600131,scaled_continuous,dense,scaled_continuous_or_centered,480098879,1.0,"{""symbol_like"": 5000}","{""unmapped"": 6767}",0.0016632080078125,celltype_after,0.8127606100416976,14229,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.0016632080078125, ""negative_fraction"": 0.8339945475260416, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -5.537905693054199, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",5727.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",1840,17507,6767,3,0.8339945475260416,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Gossypium hirsutum_PRJNA600131.h5ad,0,0,10.0,-5.537905693054199,786432,1.0.0,Gossypium hirsutum,ok,"{""Outer pigment layer"": 5727, ""Ovule fiber cell"": 1840, ""Ovule non-fiber epidermis"": 6662}",3278,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
