dataset_id	accession	species	panel	tissue	feature_namespace	total_features	gene_mapped_features	mapped_features	mapping_fraction	mapping_fraction_recomputed	fraction_absolute_difference	reference_version	bridge_version	discovery_eligibility	eligibility_reason	matrix_layer	matrix_type	expression_dtype	source_h5ad_path	source_annotation_path	source_annotation_sha256	mapping_source_path	mapping_source_sha256	missing_value_reason
Arabidopsis thaliana_PRJCA021408_Shoot	PRJCA021408	Arabidopsis thaliana	leaf	shoot	standardized H5AD var_names mapped to species reference-gene candidates	25102	25102	21616	0.8611266034578918	0.8611266034578918	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJCA021408_Shoot.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJCA021408_Shoot.anno.csv	e270a2f93999b4292aec6974c95c2bcd30d23d3d89f95a6b29e5314d628e5e4c	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJCA021408_Shoot	PRJCA021408	Arabidopsis thaliana	root	shoot	standardized H5AD var_names mapped to species reference-gene candidates	25102	25102	21616	0.8611266034578918	0.8611266034578918	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJCA021408_Shoot.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJCA021408_Shoot.anno.csv	e270a2f93999b4292aec6974c95c2bcd30d23d3d89f95a6b29e5314d628e5e4c	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJCA021408_Shoot	PRJCA021408	Arabidopsis thaliana	vascular	shoot	standardized H5AD var_names mapped to species reference-gene candidates	25102	25102	21616	0.8611266034578918	0.8611266034578918	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJCA021408_Shoot.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJCA021408_Shoot.anno.csv	e270a2f93999b4292aec6974c95c2bcd30d23d3d89f95a6b29e5314d628e5e4c	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJDB14071	not explicitly recorded	Arabidopsis thaliana	leaf		standardized H5AD var_names mapped to species reference-gene candidates	19051	19051	17625	0.9251482861792032	0.9251482861792032	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	normalized_nonnegative_continuous;csr	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJDB14071.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJDB14071.anno.csv	8eefdbb75f594f1a2a068f99b39f4c11bb2f58cbe19164560ce2c8e7637bec79	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJDB14071	not explicitly recorded	Arabidopsis thaliana	root		standardized H5AD var_names mapped to species reference-gene candidates	19051	19051	17625	0.9251482861792032	0.9251482861792032	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	normalized_nonnegative_continuous;csr	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJDB14071.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJDB14071.anno.csv	8eefdbb75f594f1a2a068f99b39f4c11bb2f58cbe19164560ce2c8e7637bec79	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJDB14071	not explicitly recorded	Arabidopsis thaliana	vascular		standardized H5AD var_names mapped to species reference-gene candidates	19051	19051	17625	0.9251482861792032	0.9251482861792032	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	normalized_nonnegative_continuous;csr	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJDB14071.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJDB14071.anno.csv	8eefdbb75f594f1a2a068f99b39f4c11bb2f58cbe19164560ce2c8e7637bec79	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJEB47924	PRJEB47924	Arabidopsis thaliana	leaf		standardized H5AD var_names mapped to species reference-gene candidates	19120						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJEB47924.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJEB47924.anno.csv	ec245dff31219ea342e291dea121733528d675c4cf95fa1292f4b7acdb1533d3	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Arabidopsis thaliana_PRJEB47924	PRJEB47924	Arabidopsis thaliana	root		standardized H5AD var_names mapped to species reference-gene candidates	19120						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJEB47924.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJEB47924.anno.csv	ec245dff31219ea342e291dea121733528d675c4cf95fa1292f4b7acdb1533d3	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Arabidopsis thaliana_PRJEB47924	PRJEB47924	Arabidopsis thaliana	vascular		standardized H5AD var_names mapped to species reference-gene candidates	19120						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJEB47924.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJEB47924.anno.csv	ec245dff31219ea342e291dea121733528d675c4cf95fa1292f4b7acdb1533d3	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Arabidopsis thaliana_PRJEB61052	PRJEB61052	Arabidopsis thaliana	leaf		standardized H5AD var_names mapped to species reference-gene candidates	6466	6466	6205	0.9596350139189607	0.9596350139189607	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJEB61052.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJEB61052.anno.csv	7b705dc9de199355fb778ccb04fafa1673e73f701a167923bc1a2480018b1365	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJEB61052	PRJEB61052	Arabidopsis thaliana	root		standardized H5AD var_names mapped to species reference-gene candidates	6466	6466	6205	0.9596350139189607	0.9596350139189607	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJEB61052.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJEB61052.anno.csv	7b705dc9de199355fb778ccb04fafa1673e73f701a167923bc1a2480018b1365	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJEB61052	PRJEB61052	Arabidopsis thaliana	vascular		standardized H5AD var_names mapped to species reference-gene candidates	6466	6466	6205	0.9596350139189607	0.9596350139189607	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJEB61052.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJEB61052.anno.csv	7b705dc9de199355fb778ccb04fafa1673e73f701a167923bc1a2480018b1365	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA471914	PRJNA471914	Arabidopsis thaliana	leaf		standardized H5AD var_names mapped to species reference-gene candidates	5312	5271	4998	0.9408885542168675	0.9408885542168675	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA471914.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA471914.anno.csv	84c4860b741543f088f276a2f2a42fea92a2b9d8c97321df444fbfdb03fd24c2	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA471914	PRJNA471914	Arabidopsis thaliana	root		standardized H5AD var_names mapped to species reference-gene candidates	5312	5271	4998	0.9408885542168675	0.9408885542168675	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA471914.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA471914.anno.csv	84c4860b741543f088f276a2f2a42fea92a2b9d8c97321df444fbfdb03fd24c2	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA471914	PRJNA471914	Arabidopsis thaliana	vascular		standardized H5AD var_names mapped to species reference-gene candidates	5312	5271	4998	0.9408885542168675	0.9408885542168675	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA471914.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA471914.anno.csv	84c4860b741543f088f276a2f2a42fea92a2b9d8c97321df444fbfdb03fd24c2	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA497883	PRJNA497883	Arabidopsis thaliana	leaf		standardized H5AD var_names mapped to species reference-gene candidates	3851	3807	3564	0.9254739028823682	0.9254739028823682	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA497883.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA497883.anno.csv	22c00f43ad00912a07d4b1a06dff9ece516f872939e7117dffd6a3708a366338	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA497883	PRJNA497883	Arabidopsis thaliana	root		standardized H5AD var_names mapped to species reference-gene candidates	3851	3807	3564	0.9254739028823682	0.9254739028823682	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA497883.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA497883.anno.csv	22c00f43ad00912a07d4b1a06dff9ece516f872939e7117dffd6a3708a366338	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA497883	PRJNA497883	Arabidopsis thaliana	vascular		standardized H5AD var_names mapped to species reference-gene candidates	3851	3807	3564	0.9254739028823682	0.9254739028823682	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA497883.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA497883.anno.csv	22c00f43ad00912a07d4b1a06dff9ece516f872939e7117dffd6a3708a366338	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA506007	PRJNA506007	Arabidopsis thaliana	leaf		standardized H5AD var_names mapped to species reference-gene candidates	6635	6593	6308	0.9507159005275057	0.9507159005275057	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA506007.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA506007.anno.csv	4dc94fd5dabf9fc880615e62b954bddb08a140ef27f62904ba0b4be5a8abe459	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA506007	PRJNA506007	Arabidopsis thaliana	root		standardized H5AD var_names mapped to species reference-gene candidates	6635	6593	6308	0.9507159005275057	0.9507159005275057	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA506007.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA506007.anno.csv	4dc94fd5dabf9fc880615e62b954bddb08a140ef27f62904ba0b4be5a8abe459	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA506007	PRJNA506007	Arabidopsis thaliana	vascular		standardized H5AD var_names mapped to species reference-gene candidates	6635	6593	6308	0.9507159005275057	0.9507159005275057	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA506007.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA506007.anno.csv	4dc94fd5dabf9fc880615e62b954bddb08a140ef27f62904ba0b4be5a8abe459	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA507252	PRJNA507252	Arabidopsis thaliana	leaf		standardized H5AD var_names mapped to species reference-gene candidates	4214	4178	3915	0.929046037019459	0.929046037019459	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA507252.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA507252.anno.csv	cd34477c0b02b2401c16ce5a46e840c0c566b72797aa971a23c96e892b15ec1f	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
